epoch,lr,train_loss,train_ce,train_velocity,train_commit,train_perplexity,val_loss,val_ce,val_velocity,val_commit,val_perplexity,epoch_sec,improved,epochs_since_improve
29,0.00019544691268736953,3.6360928917473014,3.4201310056370575,0.00528167680702656,10.666052629421284,838.7429276503526,3.580129773649451,3.3496112986786724,0.00471135868359204,11.408139555421593,786.2697628491545,279.40225291252136,True,0
30,0.00019513012337136777,3.633331480544883,3.4128078170023954,0.005216641455144899,10.895767557930636,837.7063904799425,3.5764329302800846,3.3467369112249923,0.00467278802933248,11.367982328754582,786.14805958369,278.13790011405945,True,0
31,0.00019480295679595377,3.6298989547150478,3.404974271144186,0.005160021503809719,11.117233942081402,838.9072105110465,3.5847601368002695,3.3437059709470565,0.004685442843665816,11.935572663398638,786.7424458542915,276.784982919693,False,1
32,0.00019446544883862935,3.6291707196793,3.4009226314820253,0.005114700202792338,11.284537114880301,839.2823310951134,3.5627243028928155,3.331891605298813,0.0045695058676120765,11.427397127020848,792.1612573911066,279.53766918182373,True,0
33,0.0001941176365109454,3.6273211598783344,3.3958115355147944,0.005061474382875838,11.448944458713779,840.5079228289716,3.5812125924515397,3.332171247430044,0.004544378475171246,12.338458544587436,792.513076573202,279.56938886642456,False,1
34,0.00019375955795444317,3.6267405496789262,3.390900624262822,0.005012985074729357,11.66667190929512,838.4603458255916,3.5696666828573567,3.3280307887351674,0.004510616714594095,11.969029191422136,783.6791022313785,274.60372829437256,False,2
35,0.00019339125243647153,3.631481545892629,3.3904865943379217,0.005049362367997248,11.92351377939249,835.5912277419845,3.5776248892692672,3.3301296952652604,0.004624606620469322,12.259146063295129,792.6098206402504,263.2005536556244,False,3
36,0.00019301276034588098,3.628242461325286,3.3882075192092302,0.005049352083005942,11.875513493240653,841.0093373385342,3.562584452433129,3.320521400399404,0.004476593890265651,11.9912383980947,793.0248605388484,258.580518245697,True,0
37,0.00019262412318859446,3.613888698158326,3.3775634746272845,0.0049294568811824495,11.693025089703598,837.7203266094257,3.55840421376163,3.318332655789101,0.004425491659251386,11.89294018157541,786.2792007237265,258.322879076004,True,0
38,0.00019222538358305578,3.6105576443981815,3.373711954463612,0.004893107262255576,11.719956901940433,837.6883474572912,3.5522089984318983,3.3094333818514055,0.004400213622194651,12.028775215148926,791.8777490903253,264.196661233902,True,0
39,0.0001918165852555561,3.6082343176587837,3.370388846118729,0.004861924888765705,11.770725623353735,836.2915267944336,3.544669507301017,3.309151979341899,0.00437749753234117,11.66643842932296,788.3837506019905,272.02717661857605,True,0
40,0.00019139777303543877,3.6032844491593248,3.366980282323701,0.004840129096848685,11.694205493121952,837.4881336658032,3.5541839109708184,3.311249948527715,0.004371117086034932,12.037420259763117,784.3255690483197,271.6272382736206,False,1
41,0.00019096899285018333,3.6006390235640784,3.364585468521366,0.004819548733996578,11.682189071333253,836.133450941606,3.5427909615921647,3.302587492825234,0.004358027908593825,11.901223483150952,786.6410564265839,266.34972310066223,True,0
42,0.00019053029172036895,3.5997564993895494,3.3627523118025295,0.0048116445195537615,11.729918514753317,836.1472791201109,3.544010146023476,3.3004942462868887,0.0043597475287491735,12.066800692310071,787.8324074941139,270.0752077102661,False,1
43,0.00019008171775451827,3.5982001181933785,3.360764504833655,0.0047991689551219515,11.751801673468057,835.7282616751535,3.542123650851315,3.300162090014105,0.004349752399458053,11.989334341597884,783.5805421594071,272.3335199356079,True,0
44,0.0001896233201438216,3.5961660777593587,3.358836925649024,0.004790402732278498,11.746697962284088,833.4386038346724,3.5355378046427686,3.2962260246276855,0.004321873905647495,11.857543017766247,786.1230385140196,272.4019742012024,True,0
45,0.0001891551491567426,3.5956937169486825,3.358936225439047,0.004822708116375612,11.71730720532405,829.1087005912484,3.544789389388202,3.300894074244042,0.0044101276562536415,12.084512697507257,783.6835076319028,267.80016899108887,False,1
46,0.00018867725613350587,3.597488872029565,3.359613243442077,0.004840402190373945,11.772771695991615,830.0008085671957,3.544348269292753,3.2996232509613037,0.004399447086305447,12.126264715847904,784.4056505177119,267.54881477355957,False,2
47,0.00018818969348046672,3.596787895475115,3.357779273158544,0.0048193069172617915,11.82994884949226,828.825605912642,3.5431025158869076,3.3002900130128205,0.004403372891630008,12.03054164207145,779.6624404698202,267.609503030777,False,3
48,0.00018769251466436442,3.592173519846681,3.3548507862663888,0.004805668920139456,11.74599519333282,827.4398651123047,3.5456266337878084,3.2950589624169755,0.0043616058649367665,12.419344653821971,781.0250520052975,267.7520785331726,False,4
49,0.00018718577420645888,3.592264059495616,3.354577364666121,0.0048166350692105415,11.763919078684472,826.5195440317129,3.541177961924305,3.2962247639486235,0.004391392737575998,12.137875138896785,772.2169883414491,254.43433260917664,False,5
50,0.00018666952767655166,3.6023278261546965,3.360973268166765,0.004908214378595509,11.945022489343371,794.3598315251338,3.538742565128901,3.299566526935525,0.004468786415376075,11.847081641628318,738.5200872551904,253.56215643882751,False,6
51,0.00018614383168689242,3.5908743301769355,3.356200457780392,0.004892106847187456,11.611391017189273,787.4350337239055,3.541811283320597,3.298629747678156,0.00446738046275018,12.047392335656571,747.5093985779645,253.40264654159546,False,7
52,0.00018560874388597043,3.5962505361863544,3.3561640933349537,0.004907353132753028,11.881638581102544,787.3842015452199,3.5367042528439874,3.2962817590530604,0.004485652230246222,11.908983583319676,740.95442847683,253.3965516090393,False,8
53,0.00018506432295219299,3.5910010090121975,3.3523298213621238,0.004883650975874867,11.811468688698557,787.7626201084682,3.530546145896389,3.2912857173240346,0.004441406781951042,11.851986231869214,757.9459930837971,253.304260969162,True,0
54,0.00018451062858745052,3.595363438903511,3.3538434886700146,0.0049119689135189324,11.953198587739623,789.7562283107212,3.54377291953727,3.2926160962614293,0.004469667637899314,12.446099307439098,763.595757471372,253.3274645805359,False,1
55,0.00018394772151056972,3.5972975831140173,3.3532415860659115,0.004907024862333927,12.080124516765792,786.5175168421362,3.602232965704513,3.3404449861343593,0.0050343030342857725,12.963542402607121,728.5456417554045,253.3508152961731,False,2
56,0.00018337566345065493,3.628923544829542,3.3889085126000564,0.005296227501594921,11.868346087344282,709.8523695314085,3.5565656505218923,3.311701905237485,0.004697830808565837,12.125741632017371,706.112142484482,253.4556005001068,False,3
57,0.00018279451714031892,3.6177650926175056,3.376626639977678,0.005201615295267071,11.926882562699255,719.3756428508016,3.5539005684525997,3.312695032929721,0.004755766794391691,11.941382133797424,670.5380976428725,253.31117010116577,False,4
58,0.00018220434630880357,3.6134336770741973,3.3696072130621255,0.005150862079523443,12.062552015502732,737.5925004637087,3.564970225504,3.3158974647521973,0.004809104754551224,12.33341023693346,697.7785711419092,253.2991464138031,False,5
59,0.00018160521567499115,3.6434256627962185,3.3974247673502216,0.005318738517499613,12.167076526524184,652.7439428304697,3.633160176342481,3.3967003071144837,0.005233295035408172,11.692161481674404,440.1094648805383,253.61507105827332,False,6
60,0.00018099719094030728,3.6647937799041923,3.428455669965063,0.005605821359022702,11.67676021371569,425.6905883442272,3.6030649812254185,3.36184124424033,0.005169865362703392,11.931940353080018,377.9090789376873,253.37320017814636,False,7
61,0.0001803803387815159,3.669087131302078,3.4210279204628686,0.005578495867855774,12.26349839297208,417.3925527597403,3.6354216516834414,3.376758957562381,0.005252185711407498,12.801830226427889,433.364447606753,253.34463262557983,False,8
62,0.00017975472684340752,4.558887260687816,3.962974083501023,0.006821490330213391,29.625122239063312,220.5981444244261,4.8081700115987696,4.455145698704132,0.007166517729398935,17.472053397191715,44.16217777827015,253.24762749671936,False,9
63,0.00017912042373138115,4.737318341221128,4.469928210431879,0.007118713758529055,13.19153876273663,128.56677225038604,4.705445825237117,4.451995967185661,0.007166311128881492,12.493336573039016,13.28209310035183,264.111789226532,False,10
64,0.00017847749900392105,4.72512440712421,4.466798140631093,0.00704137874690078,12.74027992068947,136.04629236072688,4.892213403362117,4.448774762349586,0.007166359423698016,21.992773160542527,19.2476138023481,279.2574064731598,False,11
65,0.0001778260231649686,4.715881894161175,4.466247793141898,0.0070100072215692226,12.30645519185376,144.35303935756932,4.613174738949293,4.448575045964489,0.00716635856254358,8.05082620333319,14.291587960230162,274.566205739975,False,12
66,0.000177166067656191,4.700656045566905,4.465620885421703,0.007006768274798312,11.576589419470205,146.7609053215423,4.637454529331155,4.449220970885395,0.007166423802965716,9.232518274490147,19.704756305642324,267.36297082901,False,13
67,0.0001764977048491469,4.695451836694371,4.464666214856234,0.006994938954118301,11.364408104450671,142.98148692737925,4.626272384434531,4.450020972996542,0.007166368063947518,8.63341040154026,19.01849613450978,267.34925365448,False,14
68,0.00017582100803734973,4.690276366549653,4.464798671471608,0.006989795626171368,11.099140668070161,151.48683759144373,4.6204826211276115,4.450762428649484,0.007166304845643574,8.306852223121957,34.74343292027304,271.47218084335327,False,15
69,0.00017513605142823068,4.676010656666446,4.464823282771296,0.00699082102479909,10.384598177748842,217.89056216896356,4.576005112634946,4.44931950634473,0.007166291025709616,6.155122097224405,28.175403150793624,273.4599943161011,False,16
70,0.0001744429101350007,4.646144611881925,4.4641740662711005,0.006979832953362205,8.92403178942668,283.29983831380866,4.524111688953557,4.4481747052440905,0.007166266891059198,3.6176921929398627,4.549711756510277,273.4770677089691,False,17
71,0.00017374166016841352,4.6344735277937605,4.463605953501417,0.006975961027760664,8.368980199098587,292.2858994471562,4.583113049807614,4.448886205072272,0.007166259488320514,6.532184156652999,104.21749020929207,267.79120087623596,False,18
72,0.0001730323784284304,4.6299256032163445,4.463775879376895,0.006975557051853023,8.133097908713601,297.3677381911835,4.560243475927066,4.448460774878933,0.007166264757309875,5.409976828588198,3.66279498191729,258.24729466438293,False,19
73,0.000172315142695787,4.6234967039003,4.464062831618569,0.006972811016626051,7.797374259341847,299.10920613771907,4.568085905623763,4.448138700772638,0.007166268785598956,5.81820467726825,2.0997235840314055,256.8717842102051,False,20
74,0.0001715900316234639,4.6216452141086775,4.463724251304354,0.006963220643417837,7.721968282352794,298.75980710364007,4.6440404277958285,4.448889366567951,0.007166260333527645,9.578395804313764,101.3592243978422,257.0385687351227,False,21
75,0.00017085712472806144,4.615754435588787,4.463668971479713,0.006958764961878346,7.430304538119923,293.0504145064911,4.5582310794150995,4.448482454639592,0.007166278392255102,5.308275327290574,36.26571054327978,256.96620988845825,False,22
76,0.00017011650238107985,4.613363702575882,4.463590137757264,0.006959252266588246,7.314697511397399,289.99990452109995,4.548159651560326,4.448402907750378,0.007166277732036702,4.808679280215746,69.29697000163875,256.87801241874695,False,23
77,0.00016936824580010543,4.611036875805297,4.463465485479925,0.006948212835961929,7.204864550333519,283.87026217076686,4.652244796491649,4.449098730740482,0.007166269704163687,9.978144959227679,141.01997459098084,257.0264003276825,False,24
78,0.0001686124370399045,4.607220122566471,4.462942607991107,0.006953463526049556,7.040039047405317,280.7543451755078,4.555089232039778,4.447749242390672,0.007166295608964889,5.187840363750719,11.485592424053035,256.85101675987244,False,25
79,0.0001678491589834247,4.6048745733576935,4.463090098523474,0.006952594921851603,6.915408767663039,273.0848485649406,4.572461918608783,4.447998641288444,0.007166354014372376,6.044004054918681,73.93728146487719,255.704509973526,False,26
80,0.00016707849533270636,4.60126472719304,4.462820360799888,0.006950172253615259,6.748464446950268,268.76277664729525,4.551860979158584,4.448062759556183,0.007166275279341291,5.010754408901685,32.65016696877675,253.75141787528992,False,27
81,0.00016630053059970334,4.600709129463542,4.463193099220078,0.006966469491538652,6.701640491748785,263.4005791552655,4.588133798886652,4.448358274485967,0.007166249734949167,6.809620249761294,11.3567916791733,253.68332481384277,False,28
82,0.00016551535009701548,4.596825026459508,4.4631620726802135,0.006949110350468765,6.509420123580214,260.7092410620157,4.528893718980763,4.448738588045721,0.007166285523889612,3.828597790574374,71.98403606676075,253.75067377090454,False,29
83,0.00016472303992853306,4.595108304704938,4.462744868420935,0.0069488706645501365,6.444450156642245,258.22053135215464,4.565055644675477,4.447962898097626,0.007166295621722733,5.67548056171365,22.93664754580145,253.7118694782257,False,30
84,0.0001639236869799946,4.591177262269057,4.46366035086768,0.006953958477129458,6.20199656950963,247.44774836379213,4.478273737920474,4.449274311326954,0.007166275630181987,1.2708135320715708,7.722716174713553,254.01467490196228,False,31
85,0.0001631173789094588,4.589408117842365,4.4620673582925425,0.006947387147440829,6.193352947374443,253.64911117801418,4.5398170262166895,4.449096183254294,0.007166286668906065,4.356884858379625,4.3108104549042165,253.58802962303162,False,32
86,0.00016230420413769185,4.586838693974854,4.462272623916725,0.006942126354166343,6.054750075975022,241.30713196543905,4.5527436896546245,4.448273214575362,0.007166228754675551,5.0443671500846134,28.891005894909167,253.69727563858032,False,33
87,0.00016148425183847113,4.555914473223996,4.462808764600134,0.00695120948162716,4.481505266257694,226.62590388508585,4.493465475840111,4.448684117565416,0.007166254184247084,2.059911254334123,8.405323629509914,253.78181743621826,False,34
88,0.00016065761192880627,4.5566153147003865,4.463028588465282,0.006947840864818495,4.505640402242735,169.49054735047477,4.598155942681718,4.449262102989302,0.007166286238328847,7.265534995353385,77.76014239167515,253.67175769805908,False,35
89,0.00015982437505907872,4.643175113123733,4.463325899142723,0.006956524005486304,8.818547880881793,159.64718580400788,4.556077552168337,4.448163731457436,0.007166281036318165,5.216532485125816,8.980274370271866,253.8117175102234,False,36
90,0.00015898463260310101,4.612209365352408,4.463231115759193,0.006951653668067309,7.275120935656807,196.30139876031257,4.499608072516036,4.44966383502908,0.007166273254033638,2.3180536407313936,72.02045053978489,253.87814950942993,False,37
91,0.00015813847664809648,4.5734940558284904,4.462731018468931,0.006944306207255327,5.364544538321433,217.79372349033108,4.581997649310386,4.448305378221486,0.00716624539090346,6.505457845452714,32.12698147394886,254.22396397590637,False,38
92,0.0001572859999846009,4.575934566073603,4.462616192055987,0.006946136481385654,5.492265349084681,207.12854223127488,4.531805156028434,4.4487350803532015,0.007166248800437132,3.974347663252321,19.78930232949453,253.71357488632202,False,39
93,0.00015642729609628695,4.5760277935436795,4.462520441838673,0.006945828776413502,5.501721574888601,202.71207016164607,4.495694500126251,4.449019379811745,0.007166287925553649,2.1545980466555243,11.068041422595716,253.572105884552,False,40
94,0.00015556245914971267,4.5728747577636275,4.462750484417011,0.00694261491601053,5.332648226773584,198.93753309993002,4.592533418577012,4.449042065502846,0.0071662319728415715,6.9954109779775955,11.943676857099142,253.82449197769165,False,41
95,0.00015469158398399513,4.574125631676091,4.463092192426904,0.006940139469678526,5.378168214838226,191.21365802009385,4.47918524154245,4.448081970214844,0.007166285530268534,1.3760064579036138,5.206309926019956,253.83541917800903,False,42
96,0.00015381476610041008,4.565014385170751,4.462109223588721,0.006936002211636174,4.9718580965871935,199.30211607202307,4.514563645402046,4.44889584632769,0.007166249097056993,3.104233013440485,36.3244881303343,253.6453082561493,False,43
97,0.00015293210165191935,4.5661844390553314,4.462619863934331,0.006932963327619598,5.004905207977666,188.48602058980373,4.468178494335854,4.44873367596979,0.007166258438987887,0.7930825238358484,18.115001234289718,253.77108073234558,False,44
98,0.00015204368743262637,4.536893203273996,4.462747809561816,0.006933483509452675,3.533932811641074,161.3931884765625,4.556078035537511,4.4478967679690005,0.007166245486587286,5.2299051415430355,30.199253787733102,253.63106083869934,False,45
99,0.00015114962086716185,4.558386774032147,4.462637161279654,0.0069365554935958045,4.614067567826866,146.76750384367907,4.535961170719094,4.447997726806222,0.007166262798980899,4.2190130965350425,6.357530789832547,253.8780381679535,False,46
100,0.0001502499999999999,4.564698147309291,4.462476335562669,0.006940832580424628,4.937570000043163,155.63470132319958,4.535335749795992,4.448217006578838,0.007166252682011013,4.176780942368181,28.63233819726395,253.95480823516846,False,47
101,0.00014934492348470644,4.557755986591438,4.462377681747659,0.006937902285445288,4.5954677509023,153.01075899446167,4.487862600039129,4.448591310683995,0.007166267685234955,1.7844064807238644,22.084127896452603,253.81461906433105,False,48
102,0.0001484344905731206,4.5549179083341125,4.462757774374702,0.006946052811652809,4.434355275197462,144.72677995632222,4.475538044759672,4.448216895534568,0.007166233315604598,1.186901918829304,31.755661507175393,253.67197036743164,False,49
103,0.0001475188011044708,4.5504611900874545,4.462339264618886,0.006943523236353845,4.232508868172571,149.49133687824397,4.475755848296701,4.448139726299129,0.007166227753184838,1.2016483969884375,15.047048098420444,253.65136003494263,False,50
